age,gender,income,daily_gaming_hours,weekly_sessions,years_gaming,sleep_hours,caffeine_intake,exercise_hours,stress_level,anxiety_score,depression_score,social_interaction_score,relationship_satisfaction,academic_performance,work_productivity,addiction_level,multiplayer_ratio,toxic_exposure,violent_games_ratio,mobile_gaming_ratio,night_gaming_ratio,weekend_gaming_hours,friends_gaming_count,online_friends,streaming_hours,esports_interest,headset_usage,microtransactions_spending,parental_supervision,loneliness_score,aggression_score,happiness_score,bmi,screen_time_total,eye_strain_score,back_pain_score,competitive_rank,internet_quality
17,Female,124043,0.72,1,9,6.42,4.15,0.52,7,3.65,3.45,5.36,4.57,41.66,84.8,0.0,0.54,0.07,0.64,0.1,0.48,2.7,13,52,2.23,8,1,2106.99,6,4.63,8.3,5.58,20.46,1.83,4.79,1.82,51,7
45,Female,144647,3.9,35,23,6.28,1.19,0.68,7,3.81,1.48,5.71,7.96,77.6,56.05,4.39,0.22,0.28,0.46,0.65,0.17,4.08,23,488,0.65,3,1,7.88,2,6.14,2.68,8.64,19.82,10.45,4.19,3.95,8,2
13,Male,149534,4.7,4,11,7.45,9.46,1.71,10,4.07,3.78,6.15,1.3,80.62,66.8,2.35,0.42,0.26,0.29,0.88,0.66,1.94,24,194,1.51,7,0,555.28,0,2.41,3.77,5.74,20.44,9.5,3.7,5.38,16,10
30,Female,50281,6.71,7,8,5.46,0.93,0.05,2,2.38,4.09,6.26,7.0,80.83,74.81,5.81,0.93,0.52,0.54,0.36,0.83,8.77,28,273,2.37,1,0,2085.46,10,4.67,7.05,3.96,28.98,9.31,4.06,5.95,85,10
44,Male,109242,7.88,21,8,6.13,9.82,0.48,6,3.32,7.83,5.45,9.62,57.4,60.8,7.33,0.27,0.3,0.31,0.29,0.04,7.35,2,264,0.66,6,1,112.3,5,6.69,6.23,6.85,28.0,11.59,5.07,5.02,86,5
59,Male,23984,4.0,6,4,7.25,2.49,3.67,3,7.06,8.13,4.13,7.2,76.84,30.42,1.9,0.92,0.09,0.4,0.25,0.1,7.6,8,436,0.91,7,0,28.47,6,4.25,2.21,10.0,35.11,9.32,5.72,4.93,50,5
23,Female,94195,2.13,22,16,6.45,0.59,2.55,10,0.73,0.0,5.99,4.91,97.45,72.18,1.16,0.27,0.21,0.1,0.71,0.73,3.5,6,38,3.1,3,1,1123.1,1,6.78,4.6,5.55,27.91,6.41,7.1,2.1,95,10
33,Male,7401,3.92,18,1,7.47,1.22,2.21,1,7.43,5.97,4.81,9.53,47.56,67.17,4.19,0.71,0.06,0.42,0.31,0.81,5.98,45,128,0.98,8,0,222.71,7,6.65,5.86,5.57,29.78,5.54,2.68,3.39,37,2
38,Male,91912,13.24,15,10,8.11,0.05,6.26,8,2.15,6.28,5.4,6.44,61.41,77.73,10.0,0.52,0.3,0.16,0.68,0.89,3.0,7,282,1.3,1,1,136.22,9,5.03,4.82,6.41,21.7,17.94,0.21,5.06,49,10
37,Female,85906,2.03,26,23,5.91,1.39,1.0,7,8.61,2.54,7.44,8.03,67.6,56.27,1.12,0.34,0.36,0.55,0.33,0.91,1.78,15,253,3.19,2,1,458.55,6,3.12,2.91,8.52,20.48,4.2,6.04,0.43,0,9
34,Female,97723,1.94,18,1,7.26,0.24,4.09,2,2.18,0.0,6.77,6.96,48.92,59.53,2.9,0.97,0.29,0.65,0.8,0.49,2.63,15,379,1.52,9,0,134.2,1,3.52,6.43,4.02,23.69,7.8,2.16,3.24,72,1
39,Male,51809,6.74,32,17,7.58,3.26,3.78,6,5.25,2.83,9.58,3.99,84.09,68.31,4.37,0.58,0.17,0.18,0.32,0.41,5.3,0,95,2.0,4,0,176.92,5,2.37,5.22,5.44,17.86,7.7,5.34,0.0,67,2
25,Male,41380,2.52,36,2,8.19,5.98,0.66,2,3.86,7.82,8.53,4.48,78.09,90.01,0.98,0.58,0.21,0.21,0.34,0.82,4.91,25,411,1.61,5,1,682.92,1,0.59,2.3,6.12,16.97,4.85,5.31,3.46,34,5
45,Female,8789,3.22,7,0,3.11,6.05,0.84,1,3.65,7.25,4.47,9.58,69.28,85.43,2.98,0.44,0.28,0.34,0.31,0.32,8.68,20,36,1.45,4,1,523.26,6,2.26,10.0,6.83,25.16,5.23,6.65,1.45,31,10
46,Male,68607,1.94,36,15,6.51,1.46,7.36,7,1.7,2.55,4.93,6.76,57.99,76.26,1.13,0.17,0.53,0.17,0.54,0.59,5.61,16,135,0.5,2,0,74.81,0,4.59,5.57,6.42,20.19,3.77,3.19,5.01,53,10
53,Female,131009,7.5,26,9,5.99,2.06,0.4,10,2.93,5.21,3.18,1.36,52.03,63.17,5.34,0.17,0.39,0.07,0.59,0.75,2.25,31,253,2.71,7,0,83.96,6,5.02,4.03,4.24,21.38,7.74,7.14,4.1,43,6
47,Male,47867,4.25,34,14,9.85,7.94,1.9,6,5.4,6.32,4.82,4.34,100.0,74.73,3.9,0.08,0.27,0.25,0.39,0.84,7.62,36,284,0.78,4,0,112.98,7,6.39,6.8,4.01,19.62,6.72,6.5,3.11,1,7
13,Other,86190,0.86,22,23,4.44,9.43,2.41,2,4.09,3.39,5.94,6.36,73.91,86.09,1.25,0.76,0.54,0.76,0.68,0.25,6.29,17,63,1.36,7,0,37.9,5,8.64,6.19,7.62,22.93,4.15,6.38,6.01,74,7
33,Female,93948,7.53,8,1,7.4,1.5,1.82,10,5.19,6.57,6.22,6.19,79.46,50.84,3.81,0.11,0.67,0.64,0.27,0.97,7.72,29,170,4.22,7,0,1284.47,3,4.25,5.68,7.3,25.65,9.95,5.78,0.78,25,1
18,Male,73739,5.96,32,8,5.7,1.44,2.33,2,1.75,7.43,6.05,10.0,89.81,90.46,4.25,0.42,0.31,0.5,0.65,0.62,9.12,34,370,1.41,1,0,707.48,8,4.44,5.13,10.0,31.05,9.88,6.64,2.31,23,9
40,Male,112706,2.48,2,20,7.3,1.11,1.82,7,3.59,7.24,7.29,4.32,68.96,62.45,0.0,0.86,0.26,0.37,0.85,0.56,9.1,24,213,1.49,2,0,422.49,4,5.36,4.56,10.0,21.1,5.31,3.67,2.88,93,2
29,Male,31319,7.92,2,1,5.05,2.04,7.19,4,3.86,0.89,6.75,6.68,60.01,60.05,7.44,0.45,0.35,0.52,0.96,0.23,6.2,32,169,1.79,0,0,941.04,7,5.63,5.53,8.6,26.97,10.54,2.29,6.45,86,10
17,Female,73952,0.72,35,20,6.5,0.68,3.97,5,2.96,4.92,4.05,6.17,60.85,96.23,3.08,0.33,0.22,0.35,0.62,0.83,4.58,14,420,6.16,4,1,718.85,1,6.5,7.9,5.23,25.56,4.15,5.54,4.81,14,1
43,Male,102970,7.51,26,15,6.35,4.07,1.06,6,4.35,0.0,6.72,8.35,79.38,64.92,6.3,0.37,0.12,0.86,0.42,0.54,10.17,14,65,0.94,9,1,35.98,6,5.57,6.98,6.23,23.71,16.48,3.19,4.37,6,3
17,Male,108148,5.39,5,8,6.21,0.27,5.75,7,2.1,0.0,7.25,5.75,58.51,64.72,5.26,0.41,0.48,0.44,0.38,0.56,3.06,5,82,3.54,4,1,1043.63,4,6.67,6.16,4.47,22.61,8.75,7.98,5.95,6,2
50,Male,118984,0.54,8,12,5.86,2.4,0.6,4,6.08,2.19,2.7,7.07,81.09,66.43,0.17,0.46,0.24,0.16,0.25,0.7,8.67,37,445,6.06,9,1,49.23,8,4.04,6.49,4.06,25.67,1.22,6.63,2.34,44,6
15,Male,76381,3.77,26,10,6.06,0.83,3.68,8,4.77,5.25,4.09,5.71,78.72,48.91,1.83,0.85,0.3,0.75,0.25,0.6,3.55,26,455,0.65,4,0,22.91,8,7.17,6.71,8.28,26.8,17.56,2.48,4.82,52,3
35,Male,19122,4.54,32,24,8.02,2.0,1.01,8,4.39,3.49,8.5,7.32,62.48,78.33,2.25,0.64,0.29,0.51,0.58,0.51,5.75,9,229,1.33,0,1,192.12,4,4.97,3.42,8.17,18.47,6.27,6.38,4.81,43,10
49,Female,12765,2.41,30,24,4.8,5.63,3.64,9,3.74,1.61,3.11,6.54,55.12,72.46,1.53,0.29,0.17,0.13,0.63,0.16,1.58,9,19,1.54,5,0,146.45,8,6.87,4.38,6.86,19.24,11.86,3.86,0.11,17,2
49,Female,128238,5.31,32,21,8.12,4.09,3.39,4,6.76,8.94,4.01,6.81,70.99,55.06,3.67,0.48,0.37,0.59,0.38,0.77,2.14,22,475,0.57,6,0,471.35,8,4.67,8.54,8.67,24.32,7.76,6.62,3.06,40,5
22,Female,80115,3.64,29,12,7.95,1.48,2.33,10,7.41,6.03,4.39,6.55,60.79,60.81,2.32,0.13,0.14,0.56,0.17,0.56,7.68,26,146,2.39,8,1,202.63,9,4.06,5.24,5.86,28.04,6.19,7.63,2.96,72,8
22,Male,52256,2.05,14,10,4.53,0.77,0.11,5,8.59,7.19,6.17,5.21,75.38,64.43,0.77,0.5,0.13,0.22,0.53,0.27,5.57,14,406,1.31,4,1,999.45,5,6.52,7.15,7.6,21.53,10.97,2.33,2.88,45,2
31,Male,50790,1.91,24,17,5.69,0.36,0.31,3,4.55,1.56,5.58,6.06,74.74,95.32,0.88,0.62,0.28,0.31,0.96,0.44,6.35,0,382,5.74,7,0,39.49,4,2.83,5.87,6.12,21.34,2.72,5.78,2.73,19,9
29,Female,43790,3.49,29,24,6.31,2.18,5.47,3,4.11,4.24,7.59,6.91,78.73,100.0,1.53,0.86,0.59,0.28,0.62,0.53,4.83,5,321,1.25,5,0,792.74,7,5.34,2.03,5.82,24.74,6.02,4.76,2.07,27,10
33,Female,55205,4.62,28,0,8.67,0.29,0.47,10,3.89,9.71,5.44,6.73,25.24,70.2,4.46,0.71,0.34,0.62,0.37,0.94,4.91,21,209,2.94,3,0,240.75,7,7.86,9.45,7.21,28.14,8.84,5.26,3.62,25,4
26,Female,89734,2.38,18,3,8.03,1.08,0.66,1,5.12,2.05,4.59,8.79,52.82,77.54,1.18,0.2,0.58,0.69,0.49,0.83,2.26,6,188,2.08,10,0,658.04,4,6.09,5.59,3.62,19.68,3.59,4.13,4.34,97,3
21,Female,142452,3.43,11,10,6.98,0.55,3.04,8,2.94,5.07,2.84,6.18,100.0,76.05,0.78,0.26,0.23,0.25,0.93,0.47,7.31,16,315,3.52,5,1,170.16,3,2.84,6.13,7.04,16.93,5.1,4.67,3.47,72,4
58,Female,81360,5.44,7,14,8.71,0.12,0.23,6,5.96,5.17,3.9,6.88,63.97,80.64,4.81,0.22,0.23,0.3,0.57,0.54,2.7,19,410,1.7,4,1,336.1,9,2.21,7.54,4.22,19.94,8.53,5.83,4.18,96,3
13,Female,120479,3.41,37,24,5.6,3.8,1.61,4,4.78,0.96,7.74,6.06,85.3,76.94,0.0,0.57,0.63,0.17,0.73,0.63,1.88,47,248,2.2,5,1,70.8,4,2.81,4.74,8.22,29.79,5.95,7.18,2.65,1,10
57,Female,62355,5.53,9,13,5.75,0.44,1.08,1,5.0,8.34,3.41,6.69,46.96,44.8,4.55,0.19,0.13,0.36,0.51,0.58,1.19,9,205,1.2,7,1,23.1,9,1.55,6.65,2.93,23.92,6.51,5.18,2.67,83,5
25,Male,101204,7.78,21,5,7.21,0.87,0.0,4,7.98,4.01,8.52,5.94,55.69,74.65,5.67,0.76,0.08,0.61,0.42,0.48,13.37,24,322,1.4,3,1,236.81,8,4.02,4.18,9.1,23.79,10.95,7.34,1.8,48,9
16,Female,12612,6.38,27,3,5.58,3.01,0.59,10,4.23,6.13,10.0,6.01,82.29,58.03,5.02,0.15,0.31,0.51,0.78,0.76,5.74,26,233,2.91,3,1,645.84,2,5.62,3.89,3.46,26.33,23.23,8.53,5.44,45,6
13,Male,101279,6.21,22,18,7.49,3.77,1.13,2,5.47,4.65,7.74,5.67,56.8,57.73,6.01,0.49,0.1,0.07,0.78,0.13,9.09,29,262,0.7,7,1,563.88,0,4.71,6.01,5.13,29.25,8.0,3.69,6.85,20,4
52,Male,54742,1.69,39,10,6.39,0.59,1.94,10,3.18,6.14,4.73,5.94,79.05,100.0,2.2,0.41,0.33,0.22,0.8,0.41,0.91,47,313,4.38,4,1,359.78,10,4.98,5.48,6.4,20.15,2.79,5.73,3.58,23,5
44,Female,93207,5.43,6,8,7.73,0.34,0.16,4,4.63,4.58,4.79,8.74,75.05,88.56,3.35,0.42,0.26,0.42,0.39,0.66,10.78,46,34,1.62,0,0,773.56,0,4.64,4.13,8.36,22.68,7.48,5.94,2.08,45,9
46,Female,105115,1.59,21,19,10.62,2.23,2.05,7,3.45,3.44,7.03,6.11,92.66,47.3,1.27,0.75,0.22,0.27,0.63,0.31,1.15,26,38,0.8,3,1,1317.36,8,6.37,4.55,5.4,23.17,3.97,0.09,2.64,95,8
40,Other,41308,6.25,9,2,6.33,4.4,0.78,3,5.77,6.45,5.57,2.03,49.58,65.29,5.29,0.33,0.09,0.67,0.27,0.98,1.74,44,102,1.92,2,0,373.98,0,1.72,6.96,4.16,30.13,7.84,5.43,7.23,47,6
43,Male,113114,3.75,20,6,8.2,1.73,0.73,3,6.83,4.22,2.98,5.9,69.94,59.46,0.41,0.68,0.21,0.42,0.23,0.38,7.13,47,151,1.56,5,1,1369.93,5,4.64,5.57,1.5,21.19,4.71,5.1,8.3,17,7
20,Female,112760,0.26,28,6,7.0,4.12,0.83,2,6.62,4.43,6.84,7.25,55.56,74.02,0.58,0.49,0.22,0.07,0.3,0.24,10.91,7,124,0.88,2,1,60.8,2,6.14,3.49,7.23,22.0,3.0,3.29,3.04,58,2
51,Female,59586,0.64,18,16,6.17,1.6,0.79,2,5.72,7.87,3.4,2.74,44.05,84.15,0.0,0.22,0.38,0.64,0.07,0.53,0.92,10,413,2.76,7,0,1284.29,8,4.81,4.41,8.96,31.1,5.07,5.91,1.86,23,4
38,Male,49178,4.37,35,14,6.94,1.31,5.26,3,1.34,7.05,6.51,7.68,77.92,71.63,4.77,0.39,0.11,0.58,0.64,0.25,5.54,20,44,0.74,0,1,1021.43,5,2.36,4.57,4.72,29.83,6.64,5.17,4.82,7,6
46,Female,48057,0.61,1,20,9.68,10.83,1.44,2,2.69,1.14,5.44,5.67,90.4,58.3,0.16,0.37,0.17,0.63,0.33,0.89,3.36,35,98,1.58,5,0,808.42,3,6.34,1.64,9.58,26.21,8.03,3.55,9.75,81,9
15,Female,119429,2.92,25,8,5.71,0.05,2.36,2,5.04,3.67,3.55,7.12,53.75,81.53,3.86,0.8,0.48,0.28,0.48,0.81,2.0,28,444,2.44,9,0,250.1,7,3.89,3.36,5.3,18.72,4.76,3.59,2.74,66,8
24,Female,130597,4.68,34,10,4.73,0.69,7.86,9,3.48,2.27,8.89,3.0,71.44,64.71,2.84,0.16,0.32,0.25,0.44,0.48,3.8,0,255,1.59,7,1,140.84,5,2.97,4.37,8.89,18.39,10.25,3.64,1.23,42,3
13,Male,40376,4.77,36,2,6.3,1.46,2.83,2,2.93,2.07,6.76,7.23,79.76,83.4,2.69,0.74,0.2,0.15,0.15,0.49,4.82,2,458,0.45,8,1,573.96,1,3.67,3.47,7.11,24.88,5.49,6.11,0.34,26,7
56,Male,107601,1.45,1,24,7.04,0.22,0.96,2,2.0,2.33,6.05,0.88,61.07,46.32,0.14,0.72,0.27,0.6,0.8,0.1,5.66,23,320,1.73,9,1,158.45,3,2.6,5.2,6.21,33.17,5.0,7.33,4.2,95,4
17,Male,17211,3.4,5,17,6.04,0.07,2.96,7,10.0,1.28,4.88,6.24,79.09,65.78,3.54,0.81,0.5,0.08,0.24,0.58,1.68,0,498,3.64,2,1,1048.88,1,3.35,6.52,3.61,17.0,5.41,2.57,4.71,72,3
42,Female,29582,1.43,12,7,5.65,0.3,1.22,8,6.5,5.75,6.27,5.37,56.08,92.21,0.0,0.47,0.38,0.33,0.41,0.49,1.63,6,3,2.06,4,1,412.7,2,2.0,6.57,5.98,28.49,4.68,6.5,3.54,78,8
42,Female,30916,3.2,15,5,6.53,7.89,0.91,6,3.01,5.38,5.17,8.29,59.43,79.6,3.18,0.42,0.09,0.16,0.48,0.94,4.23,8,423,1.63,0,1,247.4,4,4.68,4.95,7.14,26.19,8.05,5.12,5.61,95,2
29,Female,32232,3.01,35,21,5.44,0.94,0.07,4,5.55,4.26,6.19,6.42,67.11,67.56,3.16,0.41,0.4,0.42,0.76,0.65,1.09,28,131,1.96,3,0,583.07,3,2.96,7.85,5.57,25.17,11.23,7.14,4.02,51,10
59,Female,135117,4.0,4,18,5.87,1.25,0.49,1,5.66,7.43,5.71,9.01,64.47,77.61,1.52,0.51,0.19,0.27,0.41,0.59,8.94,26,312,1.63,7,0,315.31,7,2.88,3.4,8.52,20.37,6.2,4.86,2.76,40,3
35,Female,127702,7.67,3,6,5.15,9.23,1.71,7,1.6,4.44,2.74,7.71,70.52,55.96,6.09,0.22,0.39,0.61,0.12,0.48,14.36,5,198,0.45,2,0,1130.58,7,6.36,2.9,5.8,17.05,10.55,5.09,7.21,62,7
27,Male,24728,0.92,34,8,6.39,1.03,1.99,8,4.49,9.08,6.99,5.3,64.39,70.69,0.75,0.66,0.3,0.17,0.87,0.41,14.53,10,101,4.92,7,0,83.74,9,5.97,5.73,8.84,23.07,4.86,4.51,3.82,90,5
49,Female,58959,1.11,39,9,8.3,3.17,4.01,8,4.02,5.61,4.52,8.0,83.61,70.51,2.73,0.53,0.61,0.45,0.31,0.36,8.69,3,380,3.82,1,1,1331.51,1,4.63,3.8,8.54,22.64,1.26,4.77,7.03,4,4
33,Female,13229,2.06,12,6,4.63,2.48,1.43,2,3.12,4.45,3.6,8.82,64.34,69.27,1.88,0.88,0.17,0.51,0.22,0.57,0.54,42,489,0.41,2,1,370.85,7,5.71,3.98,6.96,22.13,5.5,5.58,4.38,2,5
26,Female,83920,6.11,10,16,6.62,2.19,1.44,7,3.6,1.6,4.57,6.52,57.98,70.67,4.22,0.29,0.19,0.69,0.36,0.14,0.94,13,232,3.16,8,0,1072.86,5,4.63,0.7,7.35,25.49,8.87,2.96,2.99,93,3
14,Female,102620,1.11,3,12,7.85,1.77,0.4,4,2.44,5.06,7.32,3.5,79.88,68.77,0.78,0.77,0.17,0.3,0.71,0.34,2.55,0,170,1.29,2,0,236.58,1,3.99,4.15,4.74,19.4,4.29,2.67,4.69,62,1
23,Male,80626,1.02,9,7,7.85,6.84,0.26,5,3.6,2.23,5.71,5.37,74.38,86.41,1.69,0.89,0.53,0.43,0.42,0.78,16.08,8,266,3.65,5,0,2607.91,6,2.74,7.5,6.93,27.2,5.7,2.78,6.7,59,2
51,Male,120587,1.44,6,20,7.5,2.55,2.61,9,5.89,6.22,4.22,3.62,74.15,85.71,1.17,0.07,0.37,0.42,0.51,0.24,3.56,7,104,0.98,1,0,110.22,0,7.47,5.41,8.99,26.77,12.29,4.76,3.74,27,7
50,Female,100440,1.06,11,15,10.77,3.79,1.7,7,4.24,6.61,4.19,7.88,65.15,70.98,2.0,0.24,0.3,0.51,0.29,0.55,3.59,21,215,5.5,1,0,80.13,10,7.44,3.03,5.97,25.11,6.81,6.4,1.9,9,9
46,Male,63018,2.48,21,3,7.4,0.99,1.95,10,5.87,3.03,9.67,6.05,63.79,74.24,0.77,0.25,0.47,0.41,0.23,0.53,4.58,26,246,1.32,3,1,700.0,4,5.44,3.01,5.37,23.23,7.91,2.95,4.57,44,8
50,Male,99538,2.21,37,6,8.95,1.41,2.49,6,7.93,4.22,5.38,3.42,75.89,69.07,3.14,0.23,0.15,0.1,0.34,0.36,3.03,30,335,2.33,2,1,424.49,10,4.01,7.47,6.11,25.13,7.77,5.92,3.6,35,4
46,Female,110238,3.99,11,21,5.1,2.41,0.31,9,3.3,0.0,6.48,7.93,84.97,63.19,3.22,0.25,0.34,0.45,0.69,0.42,9.37,9,267,1.53,6,1,93.1,1,3.3,4.7,4.7,23.93,7.79,3.72,4.38,38,5
30,Female,31495,8.37,3,3,6.6,7.51,2.33,4,6.08,5.59,8.15,3.53,72.57,82.36,5.19,0.88,0.3,0.46,0.79,0.2,9.78,31,467,0.39,10,0,84.76,3,3.85,6.29,2.0,30.17,10.12,3.4,7.14,4,5
42,Female,100756,2.84,4,16,5.3,0.21,2.22,5,4.94,6.4,7.61,5.75,73.56,74.89,3.29,0.34,0.36,0.5,0.4,0.34,3.6,14,86,1.1,5,0,631.12,9,5.53,6.47,4.44,27.46,4.61,5.6,2.03,97,10
27,Male,106126,1.08,32,17,5.46,1.84,5.88,3,5.7,3.23,5.97,7.12,95.54,71.04,0.0,0.8,0.2,0.75,0.46,0.57,2.97,33,373,0.58,9,0,1672.15,7,6.84,6.7,3.82,26.15,2.04,3.93,6.52,72,2
39,Male,77075,2.37,22,14,8.87,0.69,6.59,1,7.02,4.54,4.49,5.4,67.1,55.33,0.41,0.5,0.25,0.42,0.43,0.67,5.05,14,497,2.34,8,0,279.74,8,1.93,5.03,5.18,13.04,6.83,5.82,5.36,90,4
46,Male,49183,0.95,24,13,7.35,4.09,1.89,2,6.83,3.82,5.55,5.8,69.97,90.04,0.0,0.42,0.12,0.73,0.45,0.34,5.46,17,133,1.69,5,0,1306.68,5,5.14,3.82,2.25,25.31,4.32,1.88,4.59,5,1
50,Female,13444,1.78,8,14,6.17,3.05,2.1,7,6.56,7.65,10.0,4.87,58.23,50.32,1.25,0.86,0.35,0.39,0.67,0.84,10.52,46,415,1.11,4,0,48.5,7,0.0,5.07,4.9,31.18,6.09,2.25,4.73,7,7
45,Female,74397,1.14,7,14,9.51,0.74,8.38,1,3.54,0.39,5.9,7.59,63.86,77.55,0.0,0.75,0.2,0.26,0.15,0.97,3.12,48,47,4.05,9,1,508.13,1,7.3,6.51,3.64,22.31,9.3,2.04,5.57,91,6
36,Male,124922,9.34,15,12,5.21,4.99,0.1,10,5.0,7.99,2.17,6.76,93.48,88.95,7.59,0.41,0.32,0.2,0.35,0.67,5.71,4,381,0.19,9,0,41.4,2,10.0,0.51,1.64,26.03,13.2,0.98,3.94,36,4
27,Male,42058,4.66,30,7,9.25,2.52,3.61,7,2.18,6.16,4.15,6.32,78.39,87.0,3.16,0.51,0.21,0.33,0.86,0.33,4.09,48,47,2.33,4,0,768.92,0,3.76,2.22,6.08,25.65,12.53,7.0,4.35,23,8
42,Male,130177,3.41,29,2,6.74,0.66,8.25,3,4.19,7.26,3.13,8.34,38.68,60.63,2.76,0.86,0.28,0.25,0.55,0.34,6.94,33,317,3.28,5,0,135.81,7,3.3,6.14,8.66,27.33,5.53,3.31,5.07,65,8
54,Male,61500,9.9,6,7,6.29,1.33,1.18,7,6.33,8.1,3.36,3.85,66.22,75.81,6.06,0.35,0.19,0.62,0.65,0.2,4.99,26,398,1.34,9,0,11.01,3,0.89,6.19,5.76,23.04,13.69,4.93,7.83,37,2
29,Male,74964,8.11,25,0,7.31,1.06,3.05,6,6.62,7.57,5.92,8.2,100.0,51.47,4.8,0.64,0.23,0.21,0.33,0.21,2.37,22,88,1.8,7,0,1621.27,4,1.38,7.17,6.6,23.84,12.15,4.13,3.44,57,6
17,Male,120256,6.07,13,16,7.18,7.09,2.68,5,4.73,0.0,7.34,6.14,78.28,73.91,4.54,0.22,0.05,0.38,0.39,0.73,2.99,45,93,5.84,3,1,262.31,3,5.67,3.97,3.96,22.76,7.59,5.89,4.37,52,8
41,Female,144338,6.61,17,23,5.45,6.13,0.33,1,3.87,7.01,6.31,6.05,76.72,48.76,4.03,0.29,0.38,0.81,0.42,0.74,0.78,3,280,0.44,1,0,749.17,4,7.7,6.21,4.6,22.97,10.69,7.84,4.14,17,8
16,Male,133877,1.4,15,22,5.0,2.68,1.09,3,0.94,4.31,5.04,2.02,100.0,65.41,1.74,0.52,0.21,0.32,0.44,0.48,11.39,12,366,1.78,10,1,3801.65,10,7.15,5.64,6.24,27.81,9.34,3.71,1.34,19,1
22,Male,21252,7.39,9,12,5.2,0.31,2.56,6,6.57,5.58,7.86,5.35,49.59,56.69,3.93,0.16,0.05,0.05,0.02,0.32,5.03,48,42,1.24,2,1,552.41,5,6.13,7.58,7.08,21.34,15.4,10.0,3.78,86,7
29,Female,116440,1.66,15,14,6.28,1.19,2.92,1,6.5,4.09,4.51,6.4,67.53,73.86,0.0,0.65,0.44,0.72,0.47,0.28,5.36,16,307,3.79,1,1,661.38,4,1.81,6.15,5.92,18.55,6.77,3.51,0.68,54,1
22,Male,83016,5.28,33,4,6.86,0.84,0.1,2,3.15,7.37,5.53,3.07,58.78,75.26,4.07,0.74,0.21,0.09,0.88,0.15,9.23,41,350,2.1,2,0,330.07,10,9.02,3.1,7.07,25.14,5.75,3.97,8.35,44,4
29,Male,71122,1.34,17,4,8.61,3.78,0.61,2,3.43,6.11,6.53,7.08,59.75,70.1,0.0,0.48,0.33,0.23,0.5,0.81,5.21,25,140,5.96,0,1,174.14,6,5.02,0.87,4.58,26.48,2.0,4.34,6.62,8,3
32,Female,101709,3.34,18,8,5.91,3.48,0.69,1,4.01,4.66,5.93,6.86,97.89,72.23,1.58,0.16,0.17,0.4,0.5,0.79,18.13,3,27,6.05,4,1,349.98,7,6.22,3.99,4.71,28.39,4.79,6.25,4.49,8,10
36,Female,133245,3.02,26,5,10.0,0.73,4.94,8,5.3,6.98,4.94,6.21,70.95,70.55,1.51,0.15,0.2,0.22,0.3,0.82,1.61,18,269,3.08,6,0,2160.48,6,7.71,1.6,4.62,20.41,3.52,4.53,1.73,70,2
17,Female,11368,5.71,26,0,6.35,1.86,4.04,8,4.82,5.73,5.93,1.56,45.33,83.69,3.19,0.73,0.4,0.34,0.73,0.55,12.0,19,412,2.23,7,0,812.23,5,9.49,6.01,7.24,23.14,9.79,0.86,4.6,88,7
46,Male,73020,4.44,22,10,7.49,6.72,0.63,3,4.87,3.62,7.6,9.21,63.31,72.81,3.3,0.14,0.25,0.79,0.64,0.4,3.09,13,17,0.43,1,1,153.39,7,5.56,7.07,1.42,28.51,10.2,3.26,6.62,97,8
18,Male,88889,0.68,29,4,5.55,1.78,3.22,2,2.22,3.32,6.71,4.51,87.9,70.89,2.07,0.54,0.4,0.62,0.88,0.1,7.48,5,136,3.07,3,1,1234.33,4,2.76,1.47,5.23,26.24,8.02,4.24,5.95,82,3
14,Female,43610,1.25,31,7,6.77,1.16,0.22,10,6.56,6.79,8.01,9.91,83.4,99.29,1.63,0.54,0.56,0.78,0.28,0.13,2.99,33,104,0.55,0,1,141.75,10,2.51,0.51,7.58,28.99,8.02,6.17,9.1,41,3
25,Female,48787,4.29,2,0,3.81,2.54,3.27,9,3.54,7.47,7.82,5.01,59.32,80.54,4.1,0.45,0.22,0.55,0.83,0.45,8.69,18,67,1.62,7,0,685.7,4,4.45,1.67,4.39,17.99,8.62,6.43,0.83,34,9
55,Male,115112,3.2,12,22,4.92,3.17,2.45,8,5.05,3.55,5.97,1.57,61.44,70.4,3.81,0.38,0.48,0.58,0.77,0.18,5.9,24,287,0.48,0,1,417.88,0,4.7,3.18,9.74,22.35,13.91,4.28,6.13,26,2
55,Male,59708,4.59,31,11,5.95,0.54,2.13,9,5.54,1.45,6.2,5.92,51.01,54.91,3.18,0.69,0.07,0.61,0.43,0.17,7.25,26,499,0.69,6,1,53.63,3,4.66,5.88,6.7,21.41,14.43,0.5,4.49,97,9
23,Male,5669,3.94,16,24,6.2,1.78,2.67,9,2.4,6.44,6.94,5.78,67.87,64.25,4.51,0.87,0.34,0.13,0.52,0.52,11.8,18,17,0.83,1,1,193.79,1,1.12,8.42,9.81,32.12,6.5,4.33,5.04,73,7
59,Male,138014,12.17,33,0,7.5,1.59,2.81,10,3.96,3.5,2.18,4.68,66.13,45.44,9.01,0.45,0.43,0.59,0.2,0.71,2.68,1,364,0.99,6,0,811.7,6,5.79,7.18,5.59,23.19,17.91,0.0,6.0,16,8
